[Block Diagram].[time];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A1].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A2].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A3].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A4].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A5].[Position & orientation reader].[Sout].[zz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[x];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[y];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Pout].[z];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[xz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[yz];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zx];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zy];[Block Diagram].[ComauRacer].[A6].[Position & orientation reader].[Sout].[zz]
+1.591000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.963523e-01;-8.533519e-02;+0.000000e+00;+8.533519e-02;-9.963523e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.363977e+00;-1.266771e+00;+4.300000e-01;-6.807585e-01;-5.830534e-02;+7.301837e-01;+8.533519e-02;-9.963523e-01;+0.000000e+00;+7.275203e-01;+6.231037e-02;+6.832508e-01;-9.424202e-01;-1.140336e+00;+8.331182e-01;-5.585292e-01;-4.783669e-02;+8.281044e-01;+8.533519e-02;-9.963523e-01;+1.236979e-21;+8.250837e-01;+7.066645e-02;+5.605740e-01;-7.793018e-01;-1.126365e+00;+8.233183e-01;-5.585292e-01;-4.783669e-02;+8.281044e-01;+4.171901e-01;+8.466762e-01;+3.302905e-01;-7.169363e-01;+5.299538e-01;-4.529364e-01;-4.534784e-01;-1.098165e+00;+3.394758e-01;-8.970174e-01;+4.419952e-01;-5.345484e-08;+4.171901e-01;+8.466762e-01;+3.302905e-01;+1.459869e-01;+2.962763e-01;-9.438793e-01;-3.637752e-01;-1.142361e+00;+3.394346e-01;-9.174870e-07;+6.255141e-07;-1.000000e+00;+4.419981e-01;+8.970160e-01;+1.555686e-07;+8.970160e-01;-4.419981e-01;-1.099477e-06
+1.592000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.966232e-01;-8.211071e-02;+0.000000e+00;+8.211071e-02;-9.966232e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.364226e+00;-1.267279e+00;+4.300000e-01;-6.827540e-01;-5.625136e-02;+7.284798e-01;+8.211071e-02;-9.966232e-01;+0.000000e+00;+7.260199e-01;+5.981600e-02;+6.850673e-01;-9.432647e-01;-1.142291e+00;+8.341899e-01;-5.568748e-01;-4.588032e-02;+8.293283e-01;+8.211071e-02;-9.966232e-01;+1.234093e-21;+8.265278e-01;+6.809674e-02;+5.587616e-01;-7.801238e-01;-1.128850e+00;+8.240320e-01;-5.568748e-01;-4.588032e-02;+8.293283e-01;+4.176451e-01;+8.476010e-01;+3.273303e-01;-7.179575e-01;+5.286469e-01;-4.528460e-01;-4.552671e-01;-1.101793e+00;+3.394747e-01;-8.970178e-01;+4.419945e-01;+3.093956e-07;+4.176451e-01;+8.476010e-01;+3.273303e-01;+1.446779e-01;+2.936212e-01;-9.449100e-01;-3.655638e-01;-1.145990e+00;+3.394335e-01;-1.200970e-06;+8.477519e-07;-1.000000e+00;+4.419975e-01;+8.970163e-01;+2.296216e-07;+8.970163e-01;-4.419975e-01;-1.451994e-06
+1.593000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.968911e-01;-7.879142e-02;+0.000000e+00;+7.879142e-02;-9.968911e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.364485e+00;-1.267801e+00;+4.300000e-01;-6.847757e-01;-5.412271e-02;+7.267413e-01;+7.879142e-02;-9.968911e-01;+0.000000e+00;+7.244820e-01;+5.726098e-02;+6.869112e-01;-9.441319e-01;-1.144297e+00;+8.352778e-01;-5.551877e-01;-4.388045e-02;+8.305667e-01;+7.879142e-02;-9.968911e-01;+1.231148e-21;+8.279846e-01;+6.544153e-02;+5.569191e-01;-7.809700e-01;-1.131401e+00;+8.247566e-01;-5.551877e-01;-4.388045e-02;+8.305667e-01;+4.181055e-01;+8.485345e-01;+3.243100e-01;-7.189954e-01;+5.273174e-01;-4.527493e-01;-4.570991e-01;-1.105512e+00;+3.394761e-01;-8.970176e-01;+4.419949e-01;+1.202057e-07;+4.181055e-01;+8.485345e-01;+3.243100e-01;+1.433433e-01;+2.909118e-01;-9.459509e-01;-3.673959e-01;-1.149709e+00;+3.394349e-01;-5.342351e-07;+1.748976e-06;-1.000000e+00;+4.419978e-01;+8.970161e-01;+1.332729e-06;+8.970161e-01;-4.419978e-01;-1.252261e-06
+1.594000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.971551e-01;-7.537728e-02;+0.000000e+00;+7.537728e-02;-9.971551e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.364753e+00;-1.268337e+00;+4.300000e-01;-6.868191e-01;-5.191825e-02;+7.249718e-01;+7.537728e-02;-9.971551e-01;+0.000000e+00;+7.229093e-01;+5.464640e-02;+6.887786e-01;-9.450202e-01;-1.146352e+00;+8.363796e-01;-5.534643e-01;-4.183766e-02;+8.318214e-01;+7.537728e-02;-9.971551e-01;+1.228150e-21;+8.294550e-01;+6.270043e-02;+5.550433e-01;-7.818392e-01;-1.134016e+00;+8.254890e-01;-5.534643e-01;-4.183766e-02;+8.318214e-01;+4.185706e-01;+8.494772e-01;+3.212276e-01;-7.200527e-01;+5.259640e-01;-4.526433e-01;-4.589752e-01;-1.109321e+00;+3.394758e-01;-8.970172e-01;+4.419956e-01;-4.708783e-07;+4.185706e-01;+8.494772e-01;+3.212276e-01;+1.419816e-01;+2.881465e-01;-9.470020e-01;-3.692722e-01;-1.153518e+00;+3.394346e-01;-7.275040e-07;-4.898194e-09;-1.000000e+00;+4.419986e-01;+8.970158e-01;-3.259495e-07;+8.970158e-01;-4.419986e-01;-6.504175e-07
+1.595000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.974141e-01;-7.186824e-02;+0.000000e+00;+7.186824e-02;-9.974141e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.365029e+00;-1.268886e+00;+4.300000e-01;-6.888844e-01;-4.963727e-02;+7.231697e-01;+7.186824e-02;-9.974141e-01;+0.000000e+00;+7.212997e-01;+5.197294e-02;+6.906704e-01;-9.459310e-01;-1.148455e+00;+8.374958e-01;-5.517068e-01;-3.975299e-02;+8.330902e-01;+7.186824e-02;-9.974141e-01;+1.225097e-21;+8.309360e-01;+5.987273e-02;+5.531371e-01;-7.827329e-01;-1.136696e+00;+8.262305e-01;-5.517068e-01;-3.975299e-02;+8.330902e-01;+4.190389e-01;+8.504283e-01;+3.180852e-01;-7.211283e-01;+5.245869e-01;-4.525290e-01;-4.608959e-01;-1.113219e+00;+3.394764e-01;-8.970174e-01;+4.419952e-01;-1.841984e-07;+4.190389e-01;+8.504283e-01;+3.180852e-01;+1.405923e-01;+2.853279e-01;-9.480621e-01;-3.711929e-01;-1.157416e+00;+3.394352e-01;-3.339839e-07;+1.417516e-06;-1.000000e+00;+4.419982e-01;+8.970159e-01;+1.123914e-06;+8.970159e-01;-4.419982e-01;-9.261283e-07
+1.596000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.976674e-01;-6.826255e-02;+0.000000e+00;+6.826255e-02;-9.976674e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.365316e+00;-1.269450e+00;+4.300000e-01;-6.909684e-01;-4.727755e-02;+7.213373e-01;+6.826255e-02;-9.976674e-01;+0.000000e+00;+7.196547e-01;+4.924032e-02;+6.925839e-01;-9.468636e-01;-1.150608e+00;+8.386248e-01;-5.499146e-01;-3.762634e-02;+8.343729e-01;+6.826255e-02;-9.976674e-01;+1.221993e-21;+8.324267e-01;+5.695643e-02;+5.512003e-01;-7.836506e-01;-1.139441e+00;+8.269794e-01;-5.499146e-01;-3.762634e-02;+8.343729e-01;+4.195101e-01;+8.513873e-01;+3.148824e-01;-7.222224e-01;+5.231863e-01;-4.524057e-01;-4.628607e-01;-1.117207e+00;+3.394762e-01;-8.970180e-01;+4.419941e-01;-1.651398e-07;+4.195101e-01;+8.513873e-01;+3.148824e-01;+1.391763e-01;+2.824551e-01;-9.491307e-01;-3.731577e-01;-1.161404e+00;+3.394350e-01;-7.417061e-07;+6.078873e-07;-1.000000e+00;+4.419971e-01;+8.970165e-01;+2.174531e-07;+8.970165e-01;-4.419971e-01;-9.340070e-07
+1.597000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.979139e-01;-6.455843e-02;+0.000000e+00;+6.455843e-02;-9.979139e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.365612e+00;-1.270028e+00;+4.300000e-01;-6.930702e-01;-4.483706e-02;+7.194744e-01;+6.455843e-02;-9.979139e-01;+0.000000e+00;+7.179735e-01;+4.644814e-02;+6.945190e-01;-9.478185e-01;-1.152811e+00;+8.397664e-01;-5.480886e-01;-3.545771e-02;+8.356684e-01;+6.455843e-02;-9.979139e-01;+1.218837e-21;+8.339251e-01;+5.394944e-02;+5.492343e-01;-7.845930e-01;-1.142251e+00;+8.277359e-01;-5.480886e-01;-3.545771e-02;+8.356684e-01;+4.199860e-01;+8.523520e-01;+3.116212e-01;-7.233330e-01;+5.217651e-01;-4.522727e-01;-4.648701e-01;-1.121285e+00;+3.394763e-01;-8.970177e-01;+4.419946e-01;-4.260774e-07;+4.199860e-01;+8.523520e-01;+3.116212e-01;+1.377353e-01;+2.795296e-01;-9.502064e-01;-3.751672e-01;-1.165482e+00;+3.394351e-01;-1.396492e-07;+1.213622e-06;-1.000000e+00;+4.419976e-01;+8.970162e-01;+1.026914e-06;+8.970162e-01;-4.419976e-01;-6.616858e-07
+1.598000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.981524e-01;-6.075935e-02;+0.000000e+00;+6.075935e-02;-9.981524e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.365919e+00;-1.270619e+00;+4.300000e-01;-6.951848e-01;-4.231716e-02;+7.175844e-01;+6.075935e-02;-9.981524e-01;+0.000000e+00;+7.162586e-01;+4.359996e-02;+6.964716e-01;-9.487945e-01;-1.155062e+00;+8.409185e-01;-5.462294e-01;-3.324997e-02;+8.369755e-01;+6.075935e-02;-9.981524e-01;+1.215635e-21;+8.354291e-01;+5.085409e-02;+5.472404e-01;-7.855591e-01;-1.145125e+00;+8.284980e-01;-5.462294e-01;-3.324997e-02;+8.369755e-01;+4.204639e-01;+8.533223e-01;+3.083038e-01;-7.244609e-01;+5.203225e-01;-4.521293e-01;-4.669225e-01;-1.125448e+00;+3.394751e-01;-8.970179e-01;+4.419941e-01;+6.670447e-07;+4.204639e-01;+8.533223e-01;+3.083038e-01;+1.362679e-01;+2.765543e-01;-9.512880e-01;-3.772197e-01;-1.169645e+00;+3.394338e-01;-2.054566e-06;-2.256831e-07;-1.000000e+00;+4.419971e-01;+8.970165e-01;-1.110554e-06;+8.970165e-01;-4.419971e-01;-1.743228e-06
+1.599000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.983819e-01;-5.686530e-02;+0.000000e+00;+5.686530e-02;-9.983819e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.366235e+00;-1.271224e+00;+4.300000e-01;-6.973101e-01;-3.971701e-02;+7.156684e-01;+5.686530e-02;-9.983819e-01;+0.000000e+00;+7.145103e-01;+4.069669e-02;+6.984403e-01;-9.497916e-01;-1.157359e+00;+8.420800e-01;-5.443422e-01;-3.100435e-02;+8.382901e-01;+5.686530e-02;-9.983819e-01;+1.212389e-21;+8.369337e-01;+4.766962e-02;+5.452244e-01;-7.865489e-01;-1.148060e+00;+8.292660e-01;-5.443422e-01;-3.100435e-02;+8.382901e-01;+4.209437e-01;+8.542955e-01;+3.049353e-01;-7.256018e-01;+5.188621e-01;-4.519780e-01;-4.690151e-01;-1.129696e+00;+3.394754e-01;-8.970178e-01;+4.419943e-01;+6.510499e-07;+4.209437e-01;+8.542955e-01;+3.049353e-01;+1.347791e-01;+2.735327e-01;-9.523731e-01;-3.793123e-01;-1.173893e+00;+3.394341e-01;-1.751052e-06;+3.274968e-07;-1.000000e+00;+4.419973e-01;+8.970164e-01;-4.801903e-07;+8.970164e-01;-4.419973e-01;-1.715475e-06
+1.600000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.986008e-01;-5.288149e-02;+0.000000e+00;+5.288149e-02;-9.986008e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.366560e+00;-1.271841e+00;+4.300000e-01;-6.994411e-01;-3.703931e-02;+7.137298e-01;+5.288149e-02;-9.986008e-01;+0.000000e+00;+7.127312e-01;+3.774309e-02;+7.004211e-01;-9.508084e-01;-1.159699e+00;+8.432487e-01;-5.424276e-01;-2.872457e-02;+8.396113e-01;+5.288149e-02;-9.986008e-01;+1.209105e-21;+8.384365e-01;+4.439990e-02;+5.431876e-01;-7.875615e-01;-1.151054e+00;+8.300378e-01;-5.424276e-01;-2.872457e-02;+8.396113e-01;+4.214238e-01;+8.552707e-01;+3.015195e-01;-7.267560e-01;+5.173847e-01;-4.518172e-01;-4.711464e-01;-1.134021e+00;+3.394757e-01;-8.970180e-01;+4.419941e-01;+3.588294e-07;+4.214238e-01;+8.552707e-01;+3.015195e-01;+1.332695e-01;+2.704686e-01;-9.534600e-01;-3.814436e-01;-1.178219e+00;+3.394344e-01;-1.340939e-06;+4.716928e-07;-1.000000e+00;+4.419971e-01;+8.970165e-01;-1.695748e-07;+8.970165e-01;-4.419971e-01;-1.411331e-06
+1.601000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.988078e-01;-4.881490e-02;+0.000000e+00;+4.881490e-02;-9.988078e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.366895e+00;-1.272470e+00;+4.300000e-01;-7.015716e-01;-3.428803e-02;+7.117735e-01;+4.881490e-02;-9.988078e-01;+0.000000e+00;+7.109250e-01;+3.474516e-02;+7.024090e-01;-9.518430e-01;-1.162078e+00;+8.444215e-01;-5.404908e-01;-2.641550e-02;+8.409351e-01;+4.881490e-02;-9.988078e-01;+1.205791e-21;+8.399326e-01;+4.105017e-02;+5.411359e-01;-7.885950e-01;-1.154099e+00;+8.308115e-01;-5.404908e-01;-2.641550e-02;+8.409351e-01;+4.219034e-01;+8.562447e-01;+2.980647e-01;-7.279198e-01;+5.158946e-01;-4.516476e-01;-4.733115e-01;-1.138416e+00;+3.394764e-01;-8.970181e-01;+4.419937e-01;+6.904331e-07;+4.219034e-01;+8.562447e-01;+2.980647e-01;+1.317421e-01;+2.673697e-01;-9.545457e-01;-3.836088e-01;-1.182613e+00;+3.394351e-01;-1.560736e-06;+7.485768e-07;-1.000000e+00;+4.419967e-01;+8.970167e-01;-1.835455e-08;+8.970167e-01;-4.419967e-01;-1.730875e-06
+1.602000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.990013e-01;-4.468126e-02;+0.000000e+00;+4.468126e-02;-9.990013e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.367238e+00;-1.273107e+00;+4.300000e-01;-7.036904e-01;-3.147321e-02;+7.098093e-01;+4.468126e-02;-9.990013e-01;+0.000000e+00;+7.091004e-01;+3.171517e-02;+7.043939e-01;-9.528905e-01;-1.164485e+00;+8.455926e-01;-5.385397e-01;-2.408668e-02;+8.422558e-01;+4.468126e-02;-9.990013e-01;+1.202464e-21;+8.414146e-01;+3.763305e-02;+5.390781e-01;-7.896446e-01;-1.157184e+00;+8.315830e-01;-5.385397e-01;-2.408668e-02;+8.422558e-01;+4.223809e-01;+8.572128e-01;+2.945854e-01;-7.290880e-01;+5.143987e-01;-4.514693e-01;-4.755012e-01;-1.142862e+00;+3.394767e-01;-8.970176e-01;+4.419947e-01;-1.283526e-06;+4.223809e-01;+8.572128e-01;+2.945854e-01;+1.302063e-01;+2.642478e-01;-9.556251e-01;-3.857986e-01;-1.187059e+00;+3.394356e-01;+8.009914e-08;-4.148856e-07;-1.000000e+00;+4.419977e-01;+8.970162e-01;-3.367554e-07;+8.970162e-01;-4.419977e-01;+2.552287e-07
+1.603000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.991795e-01;-4.050150e-02;+0.000000e+00;+4.050150e-02;-9.991795e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.367588e+00;-1.273750e+00;+4.300000e-01;-7.057863e-01;-2.860888e-02;+7.078469e-01;+4.050150e-02;-9.991795e-01;+0.000000e+00;+7.072661e-01;+2.866886e-02;+7.063659e-01;-9.539460e-01;-1.166910e+00;+8.467561e-01;-5.365822e-01;-2.175023e-02;+8.435677e-01;+4.050150e-02;-9.991795e-01;+1.199139e-21;+8.428755e-01;+3.416576e-02;+5.370228e-01;-7.907056e-01;-1.160292e+00;+8.323481e-01;-5.365822e-01;-2.175023e-02;+8.435677e-01;+4.228530e-01;+8.581709e-01;+2.910980e-01;-7.302567e-01;+5.129031e-01;-4.512821e-01;-4.777060e-01;-1.147335e+00;+3.394758e-01;-8.970179e-01;+4.419943e-01;+4.259079e-07;+4.228530e-01;+8.581709e-01;+2.910980e-01;+1.286633e-01;+2.611202e-01;-9.566933e-01;-3.880034e-01;-1.191533e+00;+3.394344e-01;-1.290701e-06;+6.431058e-07;-1.000000e+00;+4.419973e-01;+8.970164e-01;+6.389968e-09;+8.970164e-01;-4.419973e-01;-1.442031e-06
+1.604000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.993413e-01;-3.628964e-02;+0.000000e+00;+3.628964e-02;-9.993413e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.367942e+00;-1.274397e+00;+4.300000e-01;-7.078523e-01;-2.570464e-02;+7.058926e-01;+3.628964e-02;-9.993413e-01;+0.000000e+00;+7.054276e-01;+2.561659e-02;+7.083189e-01;-9.550064e-01;-1.169342e+00;+8.479084e-01;-5.346298e-01;-1.941431e-02;+8.448634e-01;+3.628964e-02;-9.993413e-01;+1.195829e-21;+8.443069e-01;+3.065979e-02;+5.349821e-01;-7.917748e-01;-1.163414e+00;+8.331054e-01;-5.346298e-01;-1.941431e-02;+8.448634e-01;+4.233190e-01;+8.591140e-01;+2.876181e-01;-7.314179e-01;+5.114159e-01;-4.510895e-01;-4.799160e-01;-1.151822e+00;+3.394766e-01;-8.970172e-01;+4.419956e-01;-8.448338e-07;+4.233190e-01;+8.591140e-01;+2.876181e-01;+1.271267e-01;+2.579981e-01;-9.577452e-01;-3.902136e-01;-1.196021e+00;+3.394354e-01;-6.030204e-08;+2.376726e-07;-1.000000e+00;+4.419986e-01;+8.970157e-01;+1.865427e-07;+8.970157e-01;-4.419986e-01;-1.591429e-07
+1.605000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.994860e-01;-3.205969e-02;+0.000000e+00;+3.205969e-02;-9.994860e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.368301e+00;-1.275044e+00;+4.300000e-01;-7.098805e-01;-2.277026e-02;+7.039540e-01;+3.205969e-02;-9.994860e-01;+0.000000e+00;+7.035921e-01;+2.256855e-02;+7.102456e-01;-9.560677e-01;-1.171775e+00;+8.490451e-01;-5.326835e-01;-1.708645e-02;+8.461420e-01;+3.205969e-02;-9.994860e-01;+1.192544e-21;+8.457071e-01;+2.712705e-02;+5.329575e-01;-7.928484e-01;-1.166539e+00;+8.338511e-01;-5.326835e-01;-1.708645e-02;+8.461420e-01;+4.237753e-01;+8.600418e-01;+2.841523e-01;-7.325727e-01;+5.099374e-01;-4.508893e-01;-4.821267e-01;-1.156308e+00;+3.394756e-01;-8.970178e-01;+4.419943e-01;+1.491655e-06;+4.237753e-01;+8.600418e-01;+2.841523e-01;+1.255924e-01;+2.548903e-01;-9.587792e-01;-3.924243e-01;-1.200506e+00;+3.394342e-01;-2.346954e-06;+8.558354e-07;-1.000000e+00;+4.419973e-01;+8.970164e-01;-2.696492e-07;+8.970164e-01;-4.419973e-01;-2.483533e-06
+1.606000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.996132e-01;-2.780998e-02;+0.000000e+00;+2.780998e-02;-9.996132e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.368665e+00;-1.275693e+00;+4.300000e-01;-7.118731e-01;-1.980484e-02;+7.020288e-01;+2.780998e-02;-9.996132e-01;+0.000000e+00;+7.017572e-01;+1.952341e-02;+7.121486e-01;-9.571312e-01;-1.174209e+00;+8.501679e-01;-5.307481e-01;-1.476581e-02;+8.474010e-01;+2.780998e-02;-9.996132e-01;+1.189283e-21;+8.470732e-01;+2.356620e-02;+5.309535e-01;-7.939275e-01;-1.169668e+00;+8.345874e-01;-5.307481e-01;-1.476581e-02;+8.474010e-01;+4.242235e-01;+8.609529e-01;+2.807036e-01;-7.337171e-01;+5.084704e-01;-4.506851e-01;-4.843367e-01;-1.160793e+00;+3.394768e-01;-8.970179e-01;+4.419942e-01;-1.733066e-07;+4.242235e-01;+8.609529e-01;+2.807036e-01;+1.240695e-01;+2.517961e-01;-9.597945e-01;-3.946343e-01;-1.204991e+00;+3.394355e-01;-7.016659e-07;+4.007445e-07;-1.000000e+00;+4.419972e-01;+8.970164e-01;+4.934006e-08;+8.970164e-01;-4.419972e-01;-8.065338e-07
+1.607000e+01;-1.521110e+00;-1.189900e+00;-4.768370e-07;-9.997229e-01;-2.353883e-02;+0.000000e+00;+2.353883e-02;-9.997229e-01;+0.000000e+00;+0.000000e+00;+0.000000e+00;+1.000000e+00;-1.369033e+00;-1.276344e+00;+4.300000e-01;-7.138278e-01;-1.680732e-02;+7.001196e-01;+2.353883e-02;-9.997229e-01;+0.000000e+00;+6.999256e-01;+1.647999e-02;+7.140256e-01;-9.581954e-01;-1.176645e+00;+8.512753e-01;-5.288192e-01;-1.245123e-02;+8.486432e-01;+2.353883e-02;-9.997229e-01;+1.186049e-21;+8.484080e-01;+1.997606e-02;+5.289657e-01;-7.950107e-01;-1.172803e+00;+8.353122e-01;-5.288192e-01;-1.245123e-02;+8.486432e-01;+4.246655e-01;+8.618475e-01;+2.772689e-01;-7.348534e-01;+5.070146e-01;-4.504739e-01;-4.865470e-01;-1.165280e+00;+3.394762e-01;-8.970174e-01;+4.419951e-01;-6.802839e-08;+4.246655e-01;+8.618475e-01;+2.772689e-01;+1.225516e-01;+2.487150e-01;-9.607924e-01;-3.968448e-01;-1.209478e+00;+3.394350e-01;-1.039532e-06;-7.387849e-08;-1.000000e+00;+4.419981e-01;+8.970160e-01;-5.257414e-07;+8.970160e-01;-4.419981e-01;-8.998226e-07
